--------- beginning of main
02-17 08:19:09.892 20537 20537 E audit   : rate limit exceeded
02-17 08:19:09.870 20537 20537 W build-script-bu: type=1400 audit(0.0:484924): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:09.870 20537 20537 W build-script-bu: type=1400 audit(0.0:484925): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:09.870 20537 20537 W bash    : type=1400 audit(0.0:484926): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:09.870 20537 20537 W bash    : type=1400 audit(0.0:484927): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:11.166 20555 20555 W build-script-bu: type=1400 audit(0.0:485097): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:11.166 20555 20555 W build-script-bu: type=1400 audit(0.0:485098): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:11.166 20555 20555 W build-script-bu: type=1400 audit(0.0:485099): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:11.166 20555 20555 W bash    : type=1400 audit(0.0:485100): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:11.170 20555 20555 W bash    : type=1400 audit(0.0:485101): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:11.190 20555 20555 W audit   : audit_lost=471383 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:11.190 20555 20555 E audit   : rate limit exceeded
02-17 08:19:12.170 20577 20577 W bash    : type=1400 audit(0.0:485359): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libandroid-support.so" dev="dm-45" ino=151115 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:12.170 20577 20577 W bash    : type=1400 audit(0.0:485360): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libiconv.so" dev="dm-45" ino=151081 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:12.170 20577 20577 W bash    : type=1400 audit(0.0:485361): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libtermux-exec-ld-preload.so" dev="dm-45" ino=103227 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:12.170 20577 20577 W bash    : type=1400 audit(0.0:485362): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libreadline.so.8.3" dev="dm-45" ino=102583 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:12.170 20577 20577 W bash    : type=1400 audit(0.0:485363): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libncursesw.so.6.5" dev="dm-45" ino=600258 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:12.200 20577 20577 W audit   : audit_lost=471640 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:12.200 20577 20577 E audit   : rate limit exceeded
02-17 08:19:13.174 20594 20594 W llvm-ar : type=1400 audit(0.0:485559): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/llvm-ar" dev="dm-45" ino=111374 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:13.174 20594 20594 W llvm-ar : type=1400 audit(0.0:485560): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:13.178 20594 20594 W llvm-ar : type=1400 audit(0.0:485561): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:13.178 20594 20594 W llvm-ar : type=1400 audit(0.0:485562): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:13.178 20594 20594 W llvm-ar : type=1400 audit(0.0:485563): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:13.216 20594 20594 W audit   : audit_lost=471835 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:13.216 20594 20594 E audit   : rate limit exceeded
02-17 08:19:14.194 20625 20625 W clang   : type=1400 audit(0.0:485805): avc:  granted  { execute } for  name="lld" dev="dm-45" ino=111219 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:14.194 20625 20625 W clang   : type=1400 audit(0.0:485806): avc:  granted  { execute } for  name="lld" dev="dm-45" ino=111219 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:14.194 20626 20626 W bash    : type=1400 audit(0.0:485807): avc:  denied  { ioctl } for  path="pipe:[845392]" dev="pipefs" ino=845392 ioctlcmd=0x540f scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:14.194 20626 20626 W bash    : type=1400 audit(0.0:485808): avc:  denied  { ioctl } for  path="pipe:[845392]" dev="pipefs" ino=845392 ioctlcmd=0x540f scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:14.198 20629 20629 W bash    : type=1400 audit(0.0:485809): avc:  granted  { execute } for  name="coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:14.219 20629 20629 W audit   : audit_lost=472076 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:14.219 20629 20629 E audit   : rate limit exceeded
02-17 08:19:15.278 20668 20668 W bash    : type=1400 audit(0.0:486079): avc:  denied  { ioctl } for  path="pipe:[846918]" dev="pipefs" ino=846918 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:15.386 20680 20680 W build-script-bu: type=1400 audit(0.0:486080): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:15.386 20680 20680 W build-script-bu: type=1400 audit(0.0:486081): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:15.386 20680 20680 W build-script-bu: type=1400 audit(0.0:486082): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:15.386 20680 20680 W bash    : type=1400 audit(0.0:486083): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:15.412 20680 20680 W audit   : audit_lost=472345 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:15.412 20680 20680 E audit   : rate limit exceeded
02-17 08:19:16.294 20733 20733 W build-script-bu: type=1400 audit(0.0:486369): avc:  granted  { execute } for  name="aarch64-linux-android-clang++" dev="dm-45" ino=115807 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:16.294 20733 20733 W build-script-bu: type=1400 audit(0.0:486370): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:16.294 20733 20733 W build-script-bu: type=1400 audit(0.0:486371): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:16.294 20733 20733 W bash    : type=1400 audit(0.0:486372): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:16.294 20733 20733 W bash    : type=1400 audit(0.0:486373): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:16.414 20741 20741 W audit   : audit_lost=472719 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:16.414 20741 20741 E audit   : rate limit exceeded
02-17 08:19:17.306 20780 20780 W bash    : type=1400 audit(0.0:486717): avc:  granted  { execute } for  name="clang-21" dev="dm-45" ino=115824 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:17.306 20780 20780 W bash    : type=1400 audit(0.0:486718): avc:  granted  { execute } for  name="clang-21" dev="dm-45" ino=115824 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:17.306 20780 20780 W bash    : type=1400 audit(0.0:486719): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/clang-21" dev="dm-45" ino=115824 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:17.306 20780 20780 W clang   : type=1400 audit(0.0:486720): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/clang-21" dev="dm-45" ino=115824 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:17.310 20780 20780 W clang   : type=1400 audit(0.0:486721): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:17.444 20778 20778 W audit   : audit_lost=472988 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:17.444 20778 20778 E audit   : rate limit exceeded
02-17 08:19:18.402 20830 20830 W cargo   : type=1400 audit(0.0:486914): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:18.402 20830 20830 W cargo   : type=1400 audit(0.0:486915): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:18.402 20830 20830 W cargo   : type=1400 audit(0.0:486916): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:18.406 20830 20830 W rustc   : type=1400 audit(0.0:486917): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:18.406 20830 20830 W rustc   : type=1400 audit(0.0:486918): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:18.447 20831 20831 W audit   : audit_lost=473194 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:18.447 20831 20831 E audit   : rate limit exceeded
02-17 08:19:19.454 20916 20916 W rustc   : type=1400 audit(0.0:487345): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:19.454 20916 20916 W rustc   : type=1400 audit(0.0:487346): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:19.454 20916 20916 W rustc   : type=1400 audit(0.0:487347): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:19.458 20916 20916 W bash    : type=1400 audit(0.0:487348): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:19.462 20916 20916 W bash    : type=1400 audit(0.0:487349): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:19.482 20916 20916 W audit   : audit_lost=473591 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:19.482 20916 20916 E audit   : rate limit exceeded
02-17 08:19:20.458 21013 21013 W dirname : type=1400 audit(0.0:487841): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libandroid-support.so" dev="dm-45" ino=151115 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:20.458 21013 21013 W dirname : type=1400 audit(0.0:487842): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libgmp.so" dev="dm-45" ino=151157 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:20.458 21013 21013 W dirname : type=1400 audit(0.0:487843): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libiconv.so" dev="dm-45" ino=151081 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:20.458 21013 21013 W dirname : type=1400 audit(0.0:487844): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libpcre2-8.so" dev="dm-45" ino=150813 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:20.458 21013 21013 W dirname : type=1400 audit(0.0:487845): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libtermux-exec-ld-preload.so" dev="dm-45" ino=103227 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:20.488 21020 21020 W audit   : audit_lost=474088 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:20.488 21020 21020 E audit   : rate limit exceeded
02-17 08:19:21.502 21093 21093 W bash    : type=1400 audit(0.0:488201): avc:  denied  { ioctl } for  path="pipe:[847483]" dev="pipefs" ino=847483 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:21.550 21097 21097 W rustc   : type=1400 audit(0.0:488202): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libserde_derive-f522185809194937.so" dev="dm-45" ino=857976 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:21.646 21103 21103 W audit   : audit_lost=474437 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:21.646 21103 21103 E audit   : rate limit exceeded
02-17 08:19:21.622 21103 21103 W build-script-bu: type=1400 audit(0.0:488203): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:21.622 21103 21103 W build-script-bu: type=1400 audit(0.0:488204): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:21.622 21103 21103 W build-script-bu: type=1400 audit(0.0:488205): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:22.506 21137 21137 W build-script-bu: type=1400 audit(0.0:488421): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:22.506 21137 21137 W build-script-bu: type=1400 audit(0.0:488422): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:22.506 21137 21137 W build-script-bu: type=1400 audit(0.0:488423): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:22.510 21137 21137 W bash    : type=1400 audit(0.0:488424): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:22.510 21137 21137 W bash    : type=1400 audit(0.0:488425): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:23.510 21192 21192 W build-script-bu: type=1400 audit(0.0:488699): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:23.514 21192 21192 W build-script-bu: type=1400 audit(0.0:488700): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:23.514 21192 21192 W build-script-bu: type=1400 audit(0.0:488701): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:23.518 21192 21192 W bash    : type=1400 audit(0.0:488702): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:23.518 21192 21192 W bash    : type=1400 audit(0.0:488703): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:23.683 21200 21200 W audit   : audit_lost=474970 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:23.683 21200 21200 E audit   : rate limit exceeded
02-17 08:19:24.674 21231 21231 W build-script-bu: type=1400 audit(0.0:488800): avc:  granted  { execute } for  name="aarch64-linux-android-clang++" dev="dm-45" ino=115807 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:24.674 21231 21231 W build-script-bu: type=1400 audit(0.0:488801): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:24.674 21231 21231 W build-script-bu: type=1400 audit(0.0:488802): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:24.678 21231 21231 W bash    : type=1400 audit(0.0:488803): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:24.678 21231 21231 W bash    : type=1400 audit(0.0:488804): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:24.700 21231 21231 W audit   : audit_lost=475021 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:24.700 21231 21231 E audit   : rate limit exceeded
02-17 08:19:25.682 21300 21300 W build-script-bu: type=1400 audit(0.0:489062): avc:  granted  { execute } for  name="aarch64-linux-android-clang++" dev="dm-45" ino=115807 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:25.682 21300 21300 W build-script-bu: type=1400 audit(0.0:489063): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:25.682 21300 21300 W build-script-bu: type=1400 audit(0.0:489064): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:25.682 21300 21300 W bash    : type=1400 audit(0.0:489065): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:25.694 21299 21299 W rustc   : type=1400 audit(0.0:489066): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:25.718 21299 21299 W audit   : audit_lost=475278 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:25.718 21299 21299 E audit   : rate limit exceeded
